"Index","Date","Rf"
" 5265",1975-01-28,0.0566
" 5266",1975-01-29,0.0577
" 5267",1975-01-30,0.0573
" 5268",1975-01-31,0.0568
" 5269",1975-02-03,0.0566
" 5270",1975-02-04,0.056
" 5271",1975-02-05,0.0545
" 5272",1975-02-06,0.056
" 5273",1975-02-07,0.0574
" 5274",1975-02-10,0.0583
" 5275",1975-02-11,0.057
" 5276",1975-02-13,0.0562
" 5277",1975-02-14,0.0545
" 5278",1975-02-18,0.0532
" 5279",1975-02-19,0.053
" 5280",1975-02-20,0.0523
" 5281",1975-02-21,0.0516
" 5282",1975-02-24,0.0532
" 5283",1975-02-25,0.0544
" 5284",1975-02-26,0.0562
" 5285",1975-02-27,0.0556
" 5286",1975-02-28,0.054
" 5287",1975-03-03,0.0559
" 5288",1975-03-04,0.0562
" 5289",1975-03-05,0.0553
" 5290",1975-03-06,0.0553
" 5291",1975-03-07,0.0558
" 5292",1975-03-10,0.0564
" 5293",1975-03-11,0.0548
" 5294",1975-03-12,0.0541
" 5295",1975-03-13,0.054
" 5296",1975-03-14,0.0538
" 5297",1975-03-17,0.0541
" 5298",1975-03-18,0.0542
" 5299",1975-03-19,0.0549
" 5300",1975-03-20,0.0535
" 5301",1975-03-21,0.054
" 5302",1975-03-24,0.0555
" 5303",1975-03-25,0.0554
" 5304",1975-03-26,0.0552
" 5305",1975-03-27,0.0549
" 5306",1975-03-31,0.0553
" 5307",1975-04-01,0.0564
" 5308",1975-04-02,0.0564
" 5309",1975-04-03,0.056
" 5310",1975-04-04,0.0568
" 5311",1975-04-07,0.0601
" 5312",1975-04-08,0.057
" 5313",1975-04-09,0.057
" 5314",1975-04-10,0.0571
" 5315",1975-04-11,0.0556
" 5316",1975-04-14,0.0553
" 5317",1975-04-15,0.0548
" 5318",1975-04-16,0.0534
" 5319",1975-04-17,0.054
" 5320",1975-04-18,0.0544
" 5321",1975-04-21,0.0555
" 5322",1975-04-22,0.0575
" 5323",1975-04-23,0.0569
" 5324",1975-04-24,0.0567
" 5325",1975-04-25,0.0563
" 5326",1975-04-28,0.0562
" 5327",1975-04-29,0.056
" 5328",1975-04-30,0.055
" 5329",1975-05-01,0.055
" 5330",1975-05-02,0.0531
" 5331",1975-05-05,0.0534
" 5332",1975-05-06,0.0544
" 5333",1975-05-07,0.0547
" 5334",1975-05-08,0.0543
" 5335",1975-05-09,0.0538
" 5336",1975-05-12,0.0516
" 5337",1975-05-13,0.05
" 5338",1975-05-14,0.0494
" 5339",1975-05-15,0.0505
" 5340",1975-05-16,0.0506
" 5341",1975-05-19,0.0511
" 5342",1975-05-20,0.0511
" 5343",1975-05-21,0.0516
" 5344",1975-05-22,0.052
" 5345",1975-05-23,0.0521
" 5346",1975-05-27,0.0527
" 5347",1975-05-28,0.0521
" 5348",1975-05-29,0.0522
" 5349",1975-05-30,0.052
" 5350",1975-06-02,0.0525
" 5351",1975-06-03,0.0524
" 5352",1975-06-04,0.0524
" 5353",1975-06-05,0.0522
" 5354",1975-06-06,0.0521
" 5355",1975-06-09,0.0512
" 5356",1975-06-10,0.0508
" 5357",1975-06-11,0.0495
" 5358",1975-06-12,0.0489
" 5359",1975-06-13,0.0494
" 5360",1975-06-16,0.0488
" 5361",1975-06-17,0.0503
" 5362",1975-06-18,0.0536
" 5363",1975-06-19,0.0522
" 5364",1975-06-20,0.057
" 5365",1975-06-23,0.0565
" 5366",1975-06-24,0.0575
" 5367",1975-06-25,0.0582
" 5368",1975-06-26,0.06
" 5369",1975-06-27,0.0578
" 5370",1975-06-30,0.0586
" 5371",1975-07-01,0.0602
" 5372",1975-07-02,0.0602
" 5373",1975-07-03,0.06
" 5374",1975-07-07,0.0606
" 5375",1975-07-08,0.0606
" 5376",1975-07-09,0.061
" 5377",1975-07-10,0.0604
" 5378",1975-07-11,0.0602
" 5379",1975-07-14,0.0603
" 5380",1975-07-15,0.0605
" 5381",1975-07-16,0.0607
" 5382",1975-07-17,0.0603
" 5383",1975-07-18,0.0605
" 5384",1975-07-21,0.062
" 5385",1975-07-22,0.0634
" 5386",1975-07-23,0.0634
" 5387",1975-07-24,0.0619
" 5388",1975-07-25,0.0627
" 5389",1975-07-28,0.063
" 5390",1975-07-29,0.063
" 5391",1975-07-30,0.062
" 5392",1975-07-31,0.0625
" 5393",1975-08-01,0.0635
" 5394",1975-08-04,0.064
" 5395",1975-08-05,0.0645
" 5396",1975-08-06,0.0641
" 5397",1975-08-07,0.0644
" 5398",1975-08-08,0.0641
" 5399",1975-08-11,0.0637
" 5400",1975-08-12,0.064
" 5401",1975-08-13,0.0645
" 5402",1975-08-14,0.0645
" 5403",1975-08-15,0.0642
" 5404",1975-08-18,0.0642
" 5405",1975-08-19,0.0647
" 5406",1975-08-20,0.0646
" 5407",1975-08-21,0.0648
" 5408",1975-08-22,0.0646
" 5409",1975-08-25,0.0653
" 5410",1975-08-26,0.0658
" 5411",1975-08-27,0.0655
" 5412",1975-08-28,0.0642
" 5413",1975-08-29,0.0636
" 5414",1975-09-02,0.0642
" 5415",1975-09-03,0.0639
" 5416",1975-09-04,0.0633
" 5417",1975-09-05,0.0639
" 5418",1975-09-08,0.0641
" 5419",1975-09-09,0.0641
" 5420",1975-09-10,0.0642
" 5421",1975-09-11,0.0646
" 5422",1975-09-12,0.0645
" 5423",1975-09-15,0.065
" 5424",1975-09-16,0.0654
" 5425",1975-09-17,0.0645
" 5426",1975-09-18,0.0638
" 5427",1975-09-19,0.0636
" 5428",1975-09-22,0.0634
" 5429",1975-09-23,0.0636
" 5430",1975-09-24,0.0635
" 5431",1975-09-25,0.064
" 5432",1975-09-26,0.0643
" 5433",1975-09-29,0.0643
" 5434",1975-09-30,0.0658
" 5435",1975-10-01,0.0653
" 5436",1975-10-02,0.0648
" 5437",1975-10-03,0.0629
" 5438",1975-10-06,0.0624
" 5439",1975-10-07,0.0633
" 5440",1975-10-08,0.0627
" 5441",1975-10-09,0.0622
" 5442",1975-10-10,0.0609
" 5443",1975-10-14,0.0609
" 5444",1975-10-15,0.061
" 5445",1975-10-16,0.0597
" 5446",1975-10-17,0.0589
" 5447",1975-10-20,0.059
" 5448",1975-10-21,0.0566
" 5449",1975-10-22,0.0573
" 5450",1975-10-23,0.0572
" 5451",1975-10-24,0.0566
" 5452",1975-10-27,0.0572
" 5453",1975-10-28,0.0563
" 5454",1975-10-29,0.0556
" 5455",1975-10-30,0.0546
" 5456",1975-10-31,0.0551
" 5457",1975-11-03,0.0557
" 5458",1975-11-05,0.0553
" 5459",1975-11-06,0.0551
" 5460",1975-11-07,0.0538
" 5461",1975-11-10,0.053
" 5462",1975-11-12,0.0536
" 5463",1975-11-13,0.0537
" 5464",1975-11-14,0.0545
" 5465",1975-11-17,0.0545
" 5466",1975-11-18,0.0547
" 5467",1975-11-19,0.0547
" 5468",1975-11-20,0.0546
" 5469",1975-11-21,0.056
" 5470",1975-11-24,0.0552
" 5471",1975-11-25,0.0556
" 5472",1975-11-26,0.0555
" 5473",1975-11-28,0.0554
" 5474",1975-12-01,0.0555
" 5475",1975-12-02,0.0557
" 5476",1975-12-03,0.0556
" 5477",1975-12-04,0.0561
" 5478",1975-12-05,0.0558
" 5479",1975-12-08,0.0558
" 5480",1975-12-09,0.0568
" 5481",1975-12-10,0.0564
" 5482",1975-12-11,0.0556
" 5483",1975-12-12,0.0556
" 5484",1975-12-15,0.0551
" 5485",1975-12-16,0.0551
" 5486",1975-12-17,0.0545
" 5487",1975-12-18,0.0544
" 5488",1975-12-19,0.0528
" 5489",1975-12-22,0.0534
" 5490",1975-12-23,0.0533
" 5491",1975-12-24,0.0527
" 5492",1975-12-26,0.0517
" 5493",1975-12-29,0.0518
" 5494",1975-12-30,0.0518
" 5495",1975-12-31,0.052
" 5496",1976-01-02,0.052
" 5497",1976-01-05,0.0523
" 5498",1976-01-06,0.0515
" 5499",1976-01-07,0.0508
" 5500",1976-01-08,0.05
" 5501",1976-01-09,0.0487
" 5502",1976-01-12,0.0483
" 5503",1976-01-13,0.0483
" 5504",1976-01-14,0.0485
" 5505",1976-01-15,0.0484
" 5506",1976-01-16,0.0487
" 5507",1976-01-19,0.0479
" 5508",1976-01-20,0.0483
" 5509",1976-01-21,0.0479
" 5510",1976-01-22,0.0479
" 5511",1976-01-23,0.0468
" 5512",1976-01-26,0.0474
" 5513",1976-01-27,0.0475
" 5514",1976-01-28,0.0471
" 5515",1976-01-29,0.0468
" 5516",1976-01-30,0.0473
" 5517",1976-02-02,0.048
" 5518",1976-02-03,0.0491
" 5519",1976-02-04,0.0496
" 5520",1976-02-05,0.0492
" 5521",1976-02-06,0.049
" 5522",1976-02-09,0.0484
" 5523",1976-02-10,0.0487
" 5524",1976-02-11,0.0483
" 5525",1976-02-13,0.0485
" 5526",1976-02-17,0.0488
" 5527",1976-02-18,0.0492
" 5528",1976-02-19,0.0488
" 5529",1976-02-20,0.0481
" 5530",1976-02-23,0.0484
" 5531",1976-02-24,0.049
" 5532",1976-02-25,0.0487
" 5533",1976-02-26,0.0488
" 5534",1976-02-27,0.05
" 5535",1976-03-01,0.052
" 5536",1976-03-02,0.0525
" 5537",1976-03-03,0.052
" 5538",1976-03-04,0.0522
" 5539",1976-03-05,0.0513
" 5540",1976-03-08,0.0507
" 5541",1976-03-09,0.05
" 5542",1976-03-10,0.0497
" 5543",1976-03-11,0.0499
" 5544",1976-03-12,0.049
" 5545",1976-03-15,0.0494
" 5546",1976-03-16,0.0501
" 5547",1976-03-17,0.05
" 5548",1976-03-18,0.0498
" 5549",1976-03-19,0.0496
" 5550",1976-03-22,0.0486
" 5551",1976-03-23,0.0489
" 5552",1976-03-24,0.0486
" 5553",1976-03-25,0.0485
" 5554",1976-03-26,0.0488
" 5555",1976-03-29,0.049
" 5556",1976-03-30,0.0499
" 5557",1976-03-31,0.0497
" 5558",1976-04-01,0.0501
" 5559",1976-04-02,0.0496
" 5560",1976-04-05,0.0491
" 5561",1976-04-06,0.049
" 5562",1976-04-07,0.0493
" 5563",1976-04-08,0.049
" 5564",1976-04-09,0.0489
" 5565",1976-04-12,0.0484
" 5566",1976-04-13,0.0478
" 5567",1976-04-14,0.0479
" 5568",1976-04-15,0.0478
" 5569",1976-04-19,0.0477
" 5570",1976-04-20,0.0473
" 5571",1976-04-21,0.0469
" 5572",1976-04-22,0.0478
" 5573",1976-04-23,0.0492
" 5574",1976-04-26,0.049
" 5575",1976-04-27,0.0489
" 5576",1976-04-28,0.0485
" 5577",1976-04-29,0.0486
" 5578",1976-04-30,0.0491
" 5579",1976-05-03,0.0488
" 5580",1976-05-04,0.0487
" 5581",1976-05-05,0.0486
" 5582",1976-05-06,0.0492
" 5583",1976-05-07,0.05
" 5584",1976-05-10,0.0506
" 5585",1976-05-11,0.0508
" 5586",1976-05-12,0.0514
" 5587",1976-05-13,0.051
" 5588",1976-05-14,0.0516
" 5589",1976-05-17,0.0522
" 5590",1976-05-18,0.0528
" 5591",1976-05-19,0.0531
" 5592",1976-05-20,0.0539
" 5593",1976-05-21,0.0544
" 5594",1976-05-24,0.0545
" 5595",1976-05-25,0.0546
" 5596",1976-05-26,0.0546
" 5597",1976-05-27,0.0549
" 5598",1976-05-28,0.0549
" 5599",1976-06-01,0.0555
" 5600",1976-06-02,0.0557
" 5601",1976-06-03,0.0552
" 5602",1976-06-04,0.0546
" 5603",1976-06-07,0.0545
" 5604",1976-06-08,0.0545
" 5605",1976-06-09,0.0544
" 5606",1976-06-10,0.0543
" 5607",1976-06-11,0.0542
" 5608",1976-06-14,0.054
" 5609",1976-06-15,0.0537
" 5610",1976-06-16,0.054
" 5611",1976-06-17,0.0538
" 5612",1976-06-18,0.0535
" 5613",1976-06-21,0.0536
" 5614",1976-06-22,0.0538
" 5615",1976-06-23,0.0533
" 5616",1976-06-24,0.0531
" 5617",1976-06-25,0.0531
" 5618",1976-06-28,0.0535
" 5619",1976-06-29,0.0537
" 5620",1976-06-30,0.0537
" 5621",1976-07-01,0.0536
" 5622",1976-07-02,0.0535
" 5623",1976-07-06,0.0539
" 5624",1976-07-07,0.054
" 5625",1976-07-08,0.0533
" 5626",1976-07-09,0.0525
" 5627",1976-07-12,0.0516
" 5628",1976-07-13,0.0515
" 5629",1976-07-14,0.0515
" 5630",1976-07-15,0.0511
" 5631",1976-07-16,0.052
" 5632",1976-07-19,0.0523
" 5633",1976-07-20,0.0524
" 5634",1976-07-21,0.0523
" 5635",1976-07-22,0.0523
" 5636",1976-07-23,0.0521
" 5637",1976-07-26,0.0519
" 5638",1976-07-27,0.0515
" 5639",1976-07-28,0.0517
" 5640",1976-07-29,0.0516
" 5641",1976-07-30,0.0517
" 5642",1976-08-02,0.0511
" 5643",1976-08-03,0.0514
" 5644",1976-08-04,0.0519
" 5645",1976-08-05,0.0519
" 5646",1976-08-06,0.0518
" 5647",1976-08-09,0.0518
" 5648",1976-08-10,0.0518
" 5649",1976-08-11,0.0517
" 5650",1976-08-12,0.0516
" 5651",1976-08-13,0.0516
" 5652",1976-08-16,0.0514
" 5653",1976-08-17,0.0515
" 5654",1976-08-18,0.0515
" 5655",1976-08-19,0.0515
" 5656",1976-08-20,0.0517
" 5657",1976-08-23,0.0514
" 5658",1976-08-24,0.0511
" 5659",1976-08-25,0.051
" 5660",1976-08-26,0.0508
" 5661",1976-08-27,0.0513
" 5662",1976-08-30,0.0507
" 5663",1976-08-31,0.0509
" 5664",1976-09-01,0.0509
" 5665",1976-09-02,0.051
" 5666",1976-09-03,0.0509
" 5667",1976-09-07,0.0509
" 5668",1976-09-08,0.051
" 5669",1976-09-09,0.0512
" 5670",1976-09-10,0.0511
" 5671",1976-09-13,0.0512
" 5672",1976-09-14,0.0512
" 5673",1976-09-15,0.0511
" 5674",1976-09-16,0.051
" 5675",1976-09-17,0.0506
" 5676",1976-09-20,0.0506
" 5677",1976-09-21,0.0503
" 5678",1976-09-22,0.0503
" 5679",1976-09-23,0.0504
" 5680",1976-09-24,0.0511
" 5681",1976-09-27,0.0508
" 5682",1976-09-28,0.0506
" 5683",1976-09-29,0.0507
" 5684",1976-09-30,0.0506
" 5685",1976-10-01,0.0504
" 5686",1976-10-04,0.0508
" 5687",1976-10-05,0.051
" 5688",1976-10-06,0.0507
" 5689",1976-10-07,0.0503
" 5690",1976-10-08,0.0492
" 5691",1976-10-12,0.0489
" 5692",1976-10-13,0.049
" 5693",1976-10-14,0.0485
" 5694",1976-10-15,0.0479
" 5695",1976-10-18,0.0479
" 5696",1976-10-19,0.0484
" 5697",1976-10-20,0.0484
" 5698",1976-10-21,0.0485
" 5699",1976-10-22,0.0489
" 5700",1976-10-25,0.0494
" 5701",1976-10-26,0.049
" 5702",1976-10-27,0.0488
" 5703",1976-10-28,0.0488
" 5704",1976-10-29,0.0489
" 5705",1976-11-01,0.0484
" 5706",1976-11-03,0.0485
" 5707",1976-11-04,0.0479
" 5708",1976-11-05,0.0484
" 5709",1976-11-08,0.0489
" 5710",1976-11-09,0.0493
" 5711",1976-11-10,0.0492
" 5712",1976-11-12,0.0492
" 5713",1976-11-15,0.049
" 5714",1976-11-16,0.0483
" 5715",1976-11-17,0.0481
" 5716",1976-11-18,0.0481
" 5717",1976-11-19,0.0467
" 5718",1976-11-22,0.0461
" 5719",1976-11-23,0.0464
" 5720",1976-11-24,0.0463
" 5721",1976-11-26,0.0451
" 5722",1976-11-29,0.0449
" 5723",1976-11-30,0.0442
" 5724",1976-12-01,0.0441
" 5725",1976-12-02,0.044
" 5726",1976-12-03,0.0438
" 5727",1976-12-06,0.0438
" 5728",1976-12-07,0.044
" 5729",1976-12-08,0.0444
" 5730",1976-12-09,0.0444
" 5731",1976-12-10,0.0437
" 5732",1976-12-13,0.0438
" 5733",1976-12-14,0.0434
" 5734",1976-12-15,0.0433
" 5735",1976-12-16,0.0433
" 5736",1976-12-17,0.0425
" 5737",1976-12-20,0.0424
" 5738",1976-12-21,0.0427
" 5739",1976-12-22,0.0428
" 5740",1976-12-23,0.0428
" 5741",1976-12-27,0.043
" 5742",1976-12-28,0.0435
" 5743",1976-12-29,0.0437
" 5744",1976-12-30,0.0434
" 5745",1976-12-31,0.0434
" 5746",1977-01-03,0.0439
" 5747",1977-01-04,0.0449
" 5748",1977-01-05,0.0447
" 5749",1977-01-06,0.045
" 5750",1977-01-07,0.0462
" 5751",1977-01-10,0.0461
" 5752",1977-01-11,0.046
" 5753",1977-01-12,0.0457
" 5754",1977-01-13,0.0452
" 5755",1977-01-14,0.0461
" 5756",1977-01-17,0.0465
" 5757",1977-01-18,0.0469
" 5758",1977-01-19,0.0463
" 5759",1977-01-20,0.0463
" 5760",1977-01-21,0.0465
" 5761",1977-01-24,0.0471
" 5762",1977-01-25,0.047
" 5763",1977-01-26,0.0471
" 5764",1977-01-27,0.0477
" 5765",1977-01-28,0.0473
" 5766",1977-01-31,0.0472
" 5767",1977-02-01,0.0474
" 5768",1977-02-02,0.0476
" 5769",1977-02-03,0.0473
" 5770",1977-02-04,0.0462
" 5771",1977-02-07,0.0462
" 5772",1977-02-08,0.0463
" 5773",1977-02-09,0.0462
" 5774",1977-02-10,0.0463
" 5775",1977-02-11,0.0461
" 5776",1977-02-14,0.0463
" 5777",1977-02-15,0.0463
" 5778",1977-02-16,0.0462
" 5779",1977-02-17,0.0461
" 5780",1977-02-18,0.0466
" 5781",1977-02-22,0.0469
" 5782",1977-02-23,0.047
" 5783",1977-02-24,0.0473
" 5784",1977-02-25,0.0471
" 5785",1977-02-28,0.047
" 5786",1977-03-01,0.047
" 5787",1977-03-02,0.0464
" 5788",1977-03-03,0.0461
" 5789",1977-03-04,0.0463
" 5790",1977-03-07,0.0465
" 5791",1977-03-08,0.0466
" 5792",1977-03-09,0.0463
" 5793",1977-03-10,0.0462
" 5794",1977-03-11,0.0459
" 5795",1977-03-14,0.0457
" 5796",1977-03-15,0.0457
" 5797",1977-03-16,0.0462
" 5798",1977-03-17,0.0462
" 5799",1977-03-18,0.0459
" 5800",1977-03-21,0.0456
" 5801",1977-03-22,0.0456
" 5802",1977-03-23,0.0454
" 5803",1977-03-24,0.0459
" 5804",1977-03-25,0.0462
" 5805",1977-03-28,0.0459
" 5806",1977-03-29,0.0459
" 5807",1977-03-30,0.0457
" 5808",1977-03-31,0.0454
" 5809",1977-04-01,0.0454
" 5810",1977-04-04,0.0455
" 5811",1977-04-05,0.046
" 5812",1977-04-06,0.0458
" 5813",1977-04-07,0.0458
" 5814",1977-04-11,0.0456
" 5815",1977-04-12,0.0459
" 5816",1977-04-13,0.0457
" 5817",1977-04-14,0.0452
" 5818",1977-04-15,0.0452
" 5819",1977-04-18,0.0451
" 5820",1977-04-19,0.0452
" 5821",1977-04-20,0.045
" 5822",1977-04-21,0.0448
" 5823",1977-04-22,0.0453
" 5824",1977-04-25,0.0453
" 5825",1977-04-26,0.045
" 5826",1977-04-27,0.0445
" 5827",1977-04-28,0.0439
" 5828",1977-04-29,0.0469
" 5829",1977-05-02,0.0475
" 5830",1977-05-03,0.0475
" 5831",1977-05-04,0.0469
" 5832",1977-05-05,0.0474
" 5833",1977-05-06,0.048
" 5834",1977-05-09,0.0481
" 5835",1977-05-10,0.0494
" 5836",1977-05-11,0.0504
" 5837",1977-05-12,0.05
" 5838",1977-05-13,0.0499
" 5839",1977-05-16,0.0499
" 5840",1977-05-17,0.05
" 5841",1977-05-18,0.0498
" 5842",1977-05-19,0.0509
" 5843",1977-05-20,0.0517
" 5844",1977-05-23,0.0513
" 5845",1977-05-24,0.051
" 5846",1977-05-25,0.0506
" 5847",1977-05-26,0.0503
" 5848",1977-05-27,0.0499
" 5849",1977-05-31,0.0503
" 5850",1977-06-01,0.0504
" 5851",1977-06-02,0.0504
" 5852",1977-06-03,0.0502
" 5853",1977-06-06,0.0504
" 5854",1977-06-07,0.0505
" 5855",1977-06-08,0.0506
" 5856",1977-06-09,0.0508
" 5857",1977-06-10,0.0506
" 5858",1977-06-13,0.0503
" 5859",1977-06-14,0.0501
" 5860",1977-06-15,0.0502
" 5861",1977-06-16,0.0502
" 5862",1977-06-17,0.0499
" 5863",1977-06-20,0.0501
" 5864",1977-06-21,0.0503
" 5865",1977-06-22,0.0502
" 5866",1977-06-23,0.0502
" 5867",1977-06-24,0.0498
" 5868",1977-06-27,0.0493
" 5869",1977-06-28,0.0496
" 5870",1977-06-29,0.0497
" 5871",1977-06-30,0.0498
" 5872",1977-07-01,0.0502
" 5873",1977-07-05,0.0512
" 5874",1977-07-06,0.0512
" 5875",1977-07-07,0.0511
" 5876",1977-07-08,0.0513
" 5877",1977-07-11,0.0514
" 5878",1977-07-12,0.0516
" 5879",1977-07-13,0.0516
" 5880",1977-07-15,0.0518
" 5881",1977-07-18,0.0518
" 5882",1977-07-19,0.0522
" 5883",1977-07-20,0.0523
" 5884",1977-07-21,0.0523
" 5885",1977-07-22,0.0517
" 5886",1977-07-25,0.0516
" 5887",1977-07-26,0.0516
" 5888",1977-07-27,0.0525
" 5889",1977-07-28,0.0539
" 5890",1977-07-29,0.054
" 5891",1977-08-01,0.0535
" 5892",1977-08-02,0.054
" 5893",1977-08-03,0.0533
" 5894",1977-08-04,0.0535
" 5895",1977-08-05,0.0534
" 5896",1977-08-08,0.0532
" 5897",1977-08-09,0.0553
" 5898",1977-08-10,0.0546
" 5899",1977-08-11,0.0552
" 5900",1977-08-12,0.0551
" 5901",1977-08-15,0.0554
" 5902",1977-08-16,0.0567
" 5903",1977-08-17,0.056
" 5904",1977-08-18,0.0553
" 5905",1977-08-19,0.0548
" 5906",1977-08-22,0.0547
" 5907",1977-08-23,0.0555
" 5908",1977-08-24,0.0555
" 5909",1977-08-25,0.0553
" 5910",1977-08-26,0.0554
" 5911",1977-08-29,0.0557
" 5912",1977-08-30,0.0559
" 5913",1977-08-31,0.0556
" 5914",1977-09-01,0.0556
" 5915",1977-09-02,0.0553
" 5916",1977-09-06,0.0558
" 5917",1977-09-07,0.056
" 5918",1977-09-08,0.0561
" 5919",1977-09-09,0.058
" 5920",1977-09-12,0.0582
" 5921",1977-09-13,0.059
" 5922",1977-09-14,0.0587
" 5923",1977-09-15,0.0587
" 5924",1977-09-16,0.0586
" 5925",1977-09-19,0.0586
" 5926",1977-09-20,0.0587
" 5927",1977-09-21,0.0587
" 5928",1977-09-22,0.0596
" 5929",1977-09-23,0.0595
" 5930",1977-09-26,0.0597
" 5931",1977-09-27,0.0592
" 5932",1977-09-28,0.0586
" 5933",1977-09-29,0.0583
" 5934",1977-09-30,0.0589
" 5935",1977-10-03,0.0595
" 5936",1977-10-04,0.061
" 5937",1977-10-05,0.0613
" 5938",1977-10-06,0.0613
" 5939",1977-10-07,0.0612
" 5940",1977-10-11,0.0627
" 5941",1977-10-12,0.0636
" 5942",1977-10-13,0.0636
" 5943",1977-10-14,0.0629
" 5944",1977-10-17,0.0628
" 5945",1977-10-18,0.0628
" 5946",1977-10-19,0.0614
" 5947",1977-10-20,0.0609
" 5948",1977-10-21,0.0608
" 5949",1977-10-24,0.0613
" 5950",1977-10-25,0.0615
" 5951",1977-10-26,0.061
" 5952",1977-10-27,0.0605
" 5953",1977-10-28,0.0601
" 5954",1977-10-31,0.0618
" 5955",1977-11-01,0.0622
" 5956",1977-11-02,0.0622
" 5957",1977-11-03,0.062
" 5958",1977-11-04,0.0617
" 5959",1977-11-07,0.0616
" 5960",1977-11-09,0.0615
" 5961",1977-11-10,0.0613
" 5962",1977-11-14,0.0609
" 5963",1977-11-15,0.061
" 5964",1977-11-16,0.0609
" 5965",1977-11-17,0.0605
" 5966",1977-11-18,0.0604
" 5967",1977-11-21,0.0607
" 5968",1977-11-22,0.0608
" 5969",1977-11-23,0.0605
" 5970",1977-11-25,0.0604
" 5971",1977-11-28,0.0604
" 5972",1977-11-29,0.0605
" 5973",1977-11-30,0.0604
" 5974",1977-12-01,0.0603
" 5975",1977-12-02,0.0602
" 5976",1977-12-05,0.0601
" 5977",1977-12-06,0.0607
" 5978",1977-12-07,0.061
" 5979",1977-12-08,0.0608
" 5980",1977-12-09,0.0607
" 5981",1977-12-12,0.0607
" 5982",1977-12-13,0.0605
" 5983",1977-12-14,0.0605
" 5984",1977-12-15,0.0601
" 5985",1977-12-16,0.0599
" 5986",1977-12-19,0.0595
" 5987",1977-12-20,0.0601
" 5988",1977-12-21,0.06
" 5989",1977-12-22,0.0611
" 5990",1977-12-23,0.061
" 5991",1977-12-27,0.0616
" 5992",1977-12-28,0.0619
" 5993",1977-12-29,0.0617
" 5994",1977-12-30,0.0613
" 5995",1978-01-03,0.0618
" 5996",1978-01-04,0.0616
" 5997",1978-01-05,0.062
" 5998",1978-01-06,0.0625
" 5999",1978-01-09,0.0664
" 6000",1978-01-10,0.0665
" 6001",1978-01-11,0.0668
" 6002",1978-01-12,0.0656
" 6003",1978-01-13,0.0648
" 6004",1978-01-16,0.0646
" 6005",1978-01-17,0.065
" 6006",1978-01-18,0.065
" 6007",1978-01-19,0.0648
" 6008",1978-01-20,0.0648
" 6009",1978-01-23,0.0643
" 6010",1978-01-24,0.0644
" 6011",1978-01-25,0.0646
" 6012",1978-01-26,0.0643
" 6013",1978-01-27,0.0642
" 6014",1978-01-30,0.0643
" 6015",1978-01-31,0.0642
" 6016",1978-02-01,0.0641
" 6017",1978-02-02,0.0642
" 6018",1978-02-03,0.0642
" 6019",1978-02-06,0.0645
" 6020",1978-02-07,0.0646
" 6021",1978-02-08,0.0644
" 6022",1978-02-09,0.0643
" 6023",1978-02-10,0.0644
" 6024",1978-02-14,0.0647
" 6025",1978-02-15,0.065
" 6026",1978-02-16,0.0651
" 6027",1978-02-17,0.0645
" 6028",1978-02-21,0.065
" 6029",1978-02-22,0.0647
" 6030",1978-02-23,0.0643
" 6031",1978-02-24,0.064
" 6032",1978-02-27,0.064
" 6033",1978-02-28,0.0642
" 6034",1978-03-01,0.0642
" 6035",1978-03-02,0.0639
" 6036",1978-03-03,0.0634
" 6037",1978-03-06,0.0632
" 6038",1978-03-07,0.0632
" 6039",1978-03-08,0.0629
" 6040",1978-03-09,0.0625
" 6041",1978-03-10,0.0628
" 6042",1978-03-13,0.0627
" 6043",1978-03-14,0.063
" 6044",1978-03-15,0.0627
" 6045",1978-03-16,0.0625
" 6046",1978-03-17,0.0624
" 6047",1978-03-20,0.0616
" 6048",1978-03-21,0.0622
" 6049",1978-03-22,0.0622
" 6050",1978-03-23,0.0624
" 6051",1978-03-27,0.0628
" 6052",1978-03-28,0.0628
" 6053",1978-03-29,0.0628
" 6054",1978-03-30,0.0637
" 6055",1978-03-31,0.0647
" 6056",1978-04-03,0.0631
" 6057",1978-04-04,0.0639
" 6058",1978-04-05,0.0642
" 6059",1978-04-06,0.0641
" 6060",1978-04-07,0.0634
" 6061",1978-04-10,0.0634
" 6062",1978-04-11,0.0635
" 6063",1978-04-12,0.0633
" 6064",1978-04-13,0.0629
" 6065",1978-04-14,0.0614
" 6066",1978-04-17,0.061
" 6067",1978-04-18,0.0615
" 6068",1978-04-19,0.0632
" 6069",1978-04-20,0.063
" 6070",1978-04-21,0.0625
" 6071",1978-04-24,0.0609
" 6072",1978-04-25,0.0622
" 6073",1978-04-26,0.0625
" 6074",1978-04-27,0.0637
" 6075",1978-04-28,0.0635
" 6076",1978-05-01,0.0631
" 6077",1978-05-02,0.0646
" 6078",1978-05-03,0.0639
" 6079",1978-05-04,0.0633
" 6080",1978-05-05,0.0643
" 6081",1978-05-08,0.0636
" 6082",1978-05-09,0.0645
" 6083",1978-05-10,0.0639
" 6084",1978-05-11,0.0632
" 6085",1978-05-12,0.0633
" 6086",1978-05-15,0.0625
" 6087",1978-05-16,0.0634
" 6088",1978-05-17,0.0628
" 6089",1978-05-18,0.0635
" 6090",1978-05-19,0.0639
" 6091",1978-05-22,0.0642
" 6092",1978-05-23,0.0648
